gene	SZ
RECK	-0.873556362657069
CDK6	-0.874222865465535
TLR3	-0.874743424266996
NUP133	-0.874756612924955
ZFAND6	-0.875069849626896
EMC2	-0.875166018147982
FLCN	-0.875343457863729
GLS2	-0.875626261046958
SENP2	-0.875831865658011
AC022098.2	-0.876055247672883
PDCD2L	-0.877939299752643
DPM3	-0.878548507839467
ZBTB8OS	-0.87870006777194
AC116614.1	-0.879552426289042
MUC1	-0.879740322840219
C1orf122	-0.880043705167478
MYLK	-0.881247545306513
AL009179.1	-0.881420410593656
TMEM225B	-0.882036404074872
HOXB3	-0.882168786363998
TIAM2	-0.884093341051611
AP005482.1	-0.884679889500391
PLA2G4C	-0.885290448829641
IMMT	-0.887333589213929
TTYH3	-0.887442051617072
BECN1	-0.88797506124773
BTBD6	-0.889208730900886
RILPL2	-0.889301488051441
ZNF777	-0.889313072932752
TRDV1	-0.890867980139002
AL645568.1	-0.891221643003703
ADGRG5	-0.891503781811123
TRGV9	-0.892062109707079
TRAPPC13	-0.893250799687802
CCDC121	-0.894236322793406
LHFPL2	-0.894581345165073
IGHV1-2	-0.894601779961075
CEBPA-DT	-0.89470329015302
EPHB1	-0.896473364001916
TK1	-0.896473364001916
UBASH3A	-0.896760613847076
FCHO2	-0.897012460285005
BMPR2	-0.897041082690107
ANKS6	-0.89915577360139
CLCF1	-0.900294600876958
TNFSF9	-0.900754166772071
CRB3	-0.901028037830751
PLPP5	-0.901038125095713
HAGHL	-0.901824206030855
HPSE	-0.901861207861738
ZC3H10	-0.901908440326063
FAM83H	-0.902107057895662
ZNF512B	-0.902356416495509
RTP5	-0.902531363936873
DARS2	-0.902647944025231
TTC34	-0.902716816107976
NOS3	-0.902728843172075
AC019197.1	-0.903569485332138
RMDN1	-0.903876641231155
TBX6	-0.904042055015162
TEDC1	-0.904118856931625
FAM153B	-0.904869544901663
VPS33B	-0.905637376702758
IFT88	-0.905700593226115
ALPL	-0.905878812309284
JKAMP	-0.905911700566487
AMDHD2	-0.906600640735744
PER2	-0.906673683167221
FCGBP	-0.906690645183964
NADK2	-0.907293857068249
MLLT3	-0.907328028084164
ZBED3	-0.907512946114421
UROS	-0.908729347530172
AL035446.1	-0.908897068526122
DNAL4	-0.908991067675132
ZNF839	-0.909371780163517
RABGGTA	-0.909399555050431
POLR3H	-0.909407408724601
LINC00880	-0.909663498116024
VPS37C	-0.909698444635994
ATP5MC1	-0.910118305015743
WBP2NL	-0.910626865898527
HOXB-AS1	-0.911408425374952
NOMO3	-0.911425377448586
BCKDHB	-0.911993594230887
FKBP7	-0.912105475548337
AC108863.1	-0.912993253834789
NOD1	-0.914863834093784
AL080276.2	-0.915116971001263
AC010491.1	-0.91515467653889
CAPN3	-0.915365087842814
FAM221B	-0.915365087842814
BST1	-0.915369109990719
FARS2	-0.916925332268915
COL6A3	-0.917272240404034
NSMCE4A	-0.917563815043598
AC003681.1	-0.917977989895364
BAG1	-0.918342596553028
FAHD2B	-0.91850775389585
AC005944.1	-0.921096590803564
AL590648.3	-0.921096590803564
MED15	-0.921145417685484
INO80C	-0.92259824141738
C8G	-0.922605202195161
METTL16	-0.922680613288081
BLOC1S1	-0.923194876628175
MED25	-0.923244605448814
RSAD1	-0.924068254597164
OLFML2A	-0.924934460531725
TSPAN14	-0.925020212994025
CES2	-0.926354625115415
SLC12A2	-0.926425660166201
MED12L	-0.926858512816044
AP001636.3	-0.92688350460773
CD47	-0.92733937868624
SIRPA	-0.928393144851648
C6orf47	-0.928764715797417
NCAPD2	-0.929280349178306
IPO13	-0.929535105093191
AL355472.4	-0.930716948904339
BRICD5	-0.931446141346165
AURKA	-0.932651371845857
PHETA1	-0.933376645198972
EGLN1	-0.933445798723884
UTP25	-0.934765288518797
NAB2	-0.93481064753599
AC090061.1	-0.934890500694647
AGO3	-0.935951192397792
MICB	-0.936267426770283
ZSWIM3	-0.936654920294238
SH2D1B	-0.936928055310454
ANAPC10	-0.937160891944381
WDR97	-0.937281493451243
ZNF329	-0.937748673827492
DHX38	-0.937825379196895
VPS26A	-0.938067837766187
AC092301.1	-0.938475698411568
OSGEPL1	-0.938588944343001
TSPAN18	-0.939237191039777
TECPR2	-0.939736330345519
LRFN4	-0.941506363447487
MTX3	-0.943856094942761
SLC45A3	-0.944358980193274
SLC39A13	-0.944574191024466
CBR1	-0.94494078901995
RAB31	-0.945124966939673
ASGR1	-0.945240600850614
AC012313.1	-0.945357491516045
SYCP3	-0.945740194391415
C1orf35	-0.946211638628932
AC093512.1	-0.946291357961576
CD86	-0.947407123851851
RGS19	-0.948364748114352
LZTS2	-0.94900057230458
POFUT2	-0.949816432749487
NTN4	-0.950220941541015
IDH3A	-0.950238572073676
TBP	-0.950693182738612
SLA2	-0.952553149258731
SCN1B	-0.952900768465622
ZNF516	-0.953413570869982
AC087645.2	-0.95341830252043
PLAA	-0.95409432819425
LSR	-0.954668375010423
UTP6	-0.954878761980867
FDPS	-0.955094775187705
LYG2	-0.955987886976369
DGAT1	-0.956507550290576
MAPKAPK5	-0.956847143266603
AL035413.1	-0.957591688541741
MPP5	-0.957662616857851
LINC01963	-0.958716330456564
SLC35F3	-0.958762263662656
SNAPC2	-0.959026402163053
MAD2L2	-0.959327957013476
ULK2	-0.959445070800484
METTL21A	-0.95953518305788
KLHL35	-0.959717502014863
KIFC3	-0.959960553206052
CRELD2	-0.961240539981657
CTIF	-0.961296575097628
UPP1	-0.961572495442811
POLDIP3	-0.96164479685295
TTC8	-0.96191040008496
LINC01184	-0.963435584683541
PIGU	-0.963892359476338
PQLC2	-0.964736578716165
NAB1	-0.965010438966542
LILRA4	-0.965090138240032
PALM	-0.966088297132373
QPRT	-0.966870857486752
GALNS	-0.966979339039266
FNBP1L	-0.967583567579815
CAHM	-0.968094523979217
LRP8	-0.968800072860437
POU2F1	-0.968982128791717
RNF185	-0.96898567707352
AC068338.2	-0.970057699007904
AC005224.4	-0.970093276628737
RTL6	-0.970184070644852
MPI	-0.97119104709678
AC093827.4	-0.971545563022535
MROH8	-0.972101612562785
HMGN2	-0.972332802222159
INPP5A	-0.97253369875977
GXYLT1	-0.973604907505728
PHF10	-0.9739363681977
MPP7	-0.975433183292318
TMEM106C	-0.976114490281928
UPF1	-0.976277924509648
OTOA	-0.977560793560057
GPR55	-0.978137704907168
OSER1-DT	-0.978534613396304
ANKMY2	-0.978947612306385
EBAG9	-0.979112794159781
TBC1D9B	-0.979685928283444
PGBD2	-0.979748453707652
MOSPD3	-0.979788720901607
SLC14A2	-0.980174478741705
AL136040.1	-0.980417785673795
RAD18	-0.981127251313351
AP005329.1	-0.981723552098101
TEX9	-0.981737766563975
NAPA	-0.983120803008185
PRDM15	-0.983161019732867
STXBP1	-0.984089582881185
SEPT10	-0.984111464085336
TRAF6	-0.984117396049778
SYNPO2	-0.984234960446325
MAP1A	-0.984508678955203
UBXN6	-0.985038012383121
GIMAP2	-0.985190873058737
SEPT11	-0.985693776791767
ELF2	-0.985985362881906
CARMIL3	-0.986271298702238
NRSN2	-0.986271298702238
AREL1	-0.986989222524338
POLR1E	-0.987568110646288
ZNF567	-0.987951553784147
CLUAP1	-0.988009598848141
CMC2	-0.990336901853505
HIVEP3	-0.990567876296296
SSRP1	-0.990662274036015
SMIM27	-0.99090363805711
MCRS1	-0.991030022033633
CAB39L	-0.991527208112921
WDHD1	-0.991646947579634
CPLANE2	-0.992405001803236
POLA2	-0.99275956922256
PPARGC1B	-0.993042171424669
TRAP1	-0.993331587566267
PLEKHH2	-0.993887570465142
UMAD1	-0.994328913049817
STOX1	-0.994457883209753
HECTD2	-0.994807666211627
FLI1	-0.994988485173251
LAMC1	-0.995224906668876
SYNPO	-0.996098815182645
C6orf89	-0.996258303119234
S100A3	-0.996514964161358
TADA2B	-0.996633816504975
SORD	-0.998382914709861
ANKRD6	-0.99857627061566
DNAAF1	-0.99857627061566
POPDC2	-0.998779660959701
RAB12	-0.999116827667106
MFSD2A	-1.00009018475713
AZIN2	-1.00012510687783
SEMA6A-AS1	-1.00027741305448
CACNA2D2	-1.00084447140237
PSD	-1.00109237967468
RYBP	-1.0022455021145
GOSR2	-1.00261152578871
EPHB4	-1.00271166502655
ZNF442	-1.00271166502655
CCDC154	-1.00478580607071
MSS51	-1.00478580607071
MCF2L2	-1.00578162715739
AL357060.1	-1.00595229105436
PLEKHG5	-1.00624263192369
SLC2A1	-1.00677439640633
C10orf105	-1.00894711035745
PBX3	-1.00948998634773
RNF20	-1.00951993926304
MESP1	-1.01081186232776
SYN3	-1.01103432814182
ARMH1	-1.01126254492314
PFKM	-1.01179205369975
AC008124.1	-1.01190890781645
LINC01918	-1.01312595979589
CENPX	-1.01361572178374
GTF2E1	-1.01405523292617
AC022144.1	-1.01504374858684
LYPD6B	-1.01539636138734
IPO11	-1.01546820097724
TOMM34	-1.01551468485167
RHPN1	-1.01551759114764
SNAI3-AS1	-1.01559491099729
AC064807.1	-1.01631247493561
TBXA2R	-1.01685280767109
ZNF382	-1.01708113417549
UBIAD1	-1.01719262041701
NSL1	-1.01719692348793
ATP6V1E1	-1.01830832716142
PSEN2	-1.01864723429623
SPINT1-AS1	-1.01865800232644
AL606760.3	-1.01915208664744
PTRH1	-1.01919692754838
NPTXR	-1.01942761823437
POU5F1	-1.01942761823437
BRMS1L	-1.01985566041664
GJB6	-1.02153718691949
CD109	-1.02204931724836
STX17-AS1	-1.02219983543933
DCAF5	-1.02263485738236
GHDC	-1.02272052719171
AC091488.1	-1.02365131155609
AC138356.1	-1.02365131155609
BSPRY	-1.02444072237712
SMAP1	-1.02492778942601
SLC3A2	-1.02519836403806
SREBF2	-1.025228362773
AC239868.2	-1.02528661420495
MSC-AS1	-1.0253375968592
STARD3NL	-1.0253708238639
XKR9	-1.02577002135555
FAM200A	-1.02597126052301
APOBEC3A	-1.02601045758898
PEX16	-1.02613360369078
AC007038.1	-1.02651665529327
UHRF1BP1	-1.02720903828466
GPR65	-1.02731245125343
AL031280.1	-1.02806762559725
SOX13	-1.02844817986164
ACO1	-1.02924899780009
TMEM150B	-1.03002131465653
ZNF492	-1.03002131465653
MS4A7	-1.0302450103079
TRAF3IP1	-1.03187847653503
TMEM159	-1.03195500676522
OTUD6B	-1.03202873474437
EYA2	-1.03215395795931
GIPR	-1.03215395795931
AGK	-1.03365380078975
ZMPSTE24	-1.03423319249004
FAM171A2	-1.03429130603461
TMEM169	-1.03454899420038
PI4KB	-1.03521851772799
FAM135A	-1.03524549328146
GALNT6	-1.03527487208029
SPATA7	-1.03560110643551
HADHB	-1.03578232011844
ANKRD65	-1.03605199946998
RBM15-AS1	-1.03643338949379
KDF1	-1.03744202123537
GLMP	-1.03789709295249
AC091891.2	-1.03801161029523
RBM18	-1.03809390045206
IGLV6-57	-1.03858023923911
ZEB1-AS1	-1.0413217952049
COQ10A	-1.04235897762772
LPP-AS2	-1.04246967834989
ACVRL1	-1.04288836267464
AL121985.1	-1.04293886555868
AC005921.2	-1.04297030941011
HOMER2	-1.04300362730508
CUEDC2	-1.04327641528772
NACC2	-1.04356169752169
DPP8	-1.04393626627237
AC009403.1	-1.04408828772467
AL590399.1	-1.04504969965839
CREB1	-1.04516344460004
EFTUD2	-1.04673291044502
KCNJ14	-1.04739668902971
UACA	-1.04863430032777
RTCA	-1.04888305151572
AL590006.1	-1.0493870846841
PANX2	-1.0493870846841
HDAC2	-1.05004587650504
ANKRD37	-1.05043706145618
ZNF576	-1.05065737104114
PDGFB	-1.05204847965324
NKD1	-1.05343291218469
AC124242.1	-1.05374430213067
MAST1	-1.05374430213067
USF1	-1.05386976198327
CLIP2	-1.05481427614605
FEZ2	-1.05496557533405
MRPL12	-1.05520041183843
ATOH8	-1.0559304308359
DRAM1	-1.05631386517527
SDHAF4	-1.05638166629883
CSNK2B	-1.05790014499369
RAD52	-1.05836787067127
SLAIN1	-1.05842552969385
AC109454.2	-1.05886110862071
POLD1	-1.05961577764359
FAM69A	-1.05962997815662
LYSMD4	-1.06043125188966
L3MBTL1	-1.06084771122517
DCTPP1	-1.0626455081807
PPP2R5B	-1.06376187276738
AC093525.4	-1.06409270661569
HID1	-1.06527716080726
SFT2D3	-1.06606087819627
AIFM3	-1.06715210307796
KCNE1	-1.06894311356939
TMEM171	-1.06900995520729
CYGB	-1.06915462700647
P4HB	-1.06997078705572
MRPL28	-1.07327643818244
FAF2	-1.07358738485016
C17orf113	-1.073604455131
LY6G5C	-1.07374027514778
WWOX	-1.07383897082082
PKN1	-1.07486125485772
DICER1-AS1	-1.07494531559054
SLAMF6	-1.07550855276206
SIPA1L2	-1.07735422429396
CREB3	-1.07845522249544
TNFRSF10D	-1.0813693517962
ZNF808	-1.08243336659298
NUP155	-1.08248970528886
AC012510.1	-1.08256848951196
TFR2	-1.08327197853394
GPR84	-1.08426176028102
BTBD7	-1.08558288917385
CKS2	-1.08562903032981
LGALS3	-1.08754390093903
FAM160B1	-1.08818385012985
KRAS	-1.08835741616445
TMEM14B	-1.08923042309267
ZNF493	-1.08942329928157
PSPC1	-1.08968646674173
KIZ	-1.09003980810571
HSPA4	-1.09192105450382
AL158151.1	-1.09389735260344
TFAP2E	-1.09389735260344
AC008736.1	-1.09421416163364
IPPK	-1.09660553137869
VAV2	-1.09671351392101
LINC02207	-1.09767573345353
IGLC6	-1.09813151636743
RIOK1	-1.09979885902643
CARM1	-1.10064030531461
MYO7A	-1.1030625561996
AC010331.1	-1.1047208075054
RNF212	-1.10487760763722
TWSG1	-1.10502349147429
ZNF880	-1.1052664854185
MIER1	-1.10551653066025
TMEM14C	-1.10649993064796
TMEM86A	-1.10699556612327
GPR153	-1.1076800921478
SOAT2	-1.1076800921478
VPS4B	-1.10776743492701
PPP2R1A	-1.10777522114881
ALAS1	-1.10779446319899
LYSMD2	-1.10837681853454
SLC36A1	-1.10900595925543
DMPK	-1.11126456069519
PPIH	-1.11136336509792
AC069544.1	-1.11142111653374
CRB2	-1.11142111653374
PNMA1	-1.11142662902936
EPB41L4A	-1.11175686257118
NME8	-1.11186075875783
PCDH12	-1.11232136724931
KNL1	-1.1126399978778
ALYREF	-1.11272754672263
CTNS	-1.11445368772032
B3GNT9	-1.11447946471528
AC023355.1	-1.11692220407635
BAIAP2L1	-1.11698672787661
SHCBP1	-1.11732202683105
DPAGT1	-1.11876507917024
PDIA5	-1.1190140336422
LTBR	-1.11912441400478
PIK3R4	-1.11983651240904
DCLRE1B	-1.12094594249834
C11orf49	-1.12167692263073
AC009133.3	-1.12211769305986
JOSD2	-1.12376859674663
RASAL2	-1.12378186671082
JHY	-1.12397046257019
NPPC	-1.1240307054375
AC087500.1	-1.12444209456978
MAN1B1-DT	-1.12484242632188
AL355488.1	-1.12530971853042
PSMD3	-1.12571108400406
AC100793.2	-1.12694064295443
SNX11	-1.12764952129529
TAX1BP3	-1.12765337356354
ST6GALNAC6	-1.12788756664777
AC073263.2	-1.12812358614846
GP1BA	-1.1287578451833
POLE	-1.13171680179156
MAML1	-1.13208465297024
ROR1	-1.13351034349384
ERRFI1	-1.13402928711506
PI4KA	-1.13452485251985
AC092053.2	-1.13558433849342
DUBR	-1.13589622116731
AC007448.3	-1.13632987198668
C21orf62-AS1	-1.13730014441015
INTS6-AS1	-1.13750427262698
MARS	-1.13809551840656
AL592166.1	-1.1382885824148
GMEB1	-1.1385609567091
TLE3	-1.13866232257173
GZMK	-1.13918209772912
SFXN4	-1.13980228169148
AC010542.2	-1.14068747633762
SPATS2	-1.14069497334045
HARS2	-1.14162870001952
ZFYVE1	-1.14167767228777
AC006504.5	-1.14176253305586
TEC	-1.14185177972893
FNDC11	-1.14188482507456
IFNL1	-1.14215604955969
MAP3K20	-1.14233405403986
LINC01176	-1.14309295259103
TSEN34	-1.14359193245544
RHBDD3	-1.14364580678579
GDPD1	-1.14565324927762
TMEM99	-1.14584536150367
TSHZ3	-1.14682477772059
FUCA2	-1.14755120696319
NEDD4L	-1.14790293239525
NANOS3	-1.14792385353143
PPP1R26	-1.14792385353143
RIMS3	-1.14792385353143
ZNF366	-1.14792385353143
GVQW3	-1.1480191708908
NID1	-1.1486296167413
TMEM104	-1.14993091092372
GTF2H3	-1.1503362553655
SYBU	-1.15119255771289
MFAP3	-1.15204134972037
RILP	-1.15286698694425
FLVCR1	-1.15316485344086
LIMS1	-1.15395150352093
HIST1H4J	-1.15458266215407
SDCBP2-AS1	-1.15679107384826
RER1	-1.15692085965674
MINDY2	-1.15798765959356
ZNF433	-1.16011988299752
CAMTA2	-1.16072572720885
ADAL	-1.161090995464
CSF1	-1.16128881956478
AC020656.2	-1.16132079726502
LILRA6	-1.16158586853813
DDX41	-1.16166143980101
PTPA	-1.16242974969398
AC026979.2	-1.16324905242541
ALG1L2	-1.16364037882178
FBXW2	-1.16366018825874
NIPA1	-1.16504607948217
SPCS3	-1.16524200396773
PA2G4	-1.16562526004309
TAS2R14	-1.16601436549146
NCR3LG1	-1.16617212362709
FES	-1.16867312237688
DPH2	-1.16913932586328
UBXN10-AS1	-1.16924947706195
CEP128	-1.16987264449023
AC002553.2	-1.17000240750048
NAA16	-1.1709653236102
DALRD3	-1.171296371058
KCNJ2	-1.17136356038509
CASP7	-1.17148519977084
CD33	-1.17189890244776
SEC11C	-1.17213163652852
ZNF697	-1.17249095859902
WDR43	-1.1730253182756
Z84485.1	-1.17339591013394
INTS3	-1.17404527389161
LILRB1	-1.17474148960951
STX18-AS1	-1.17498679206609
ZNF417	-1.17510474795294
OTUD3	-1.1761804108401
TMEM127	-1.176587749465
FFAR3	-1.17748996628692
LINC01094	-1.17748996628692
AHDC1	-1.1775507991275
ZNF720	-1.17876338983576
LINC01215	-1.18080194113004
RAPH1	-1.18127682593945
ATXN10	-1.18218059782743
ABTB2	-1.18251857404712
ITLN1	-1.18251857404712
LRRC4	-1.18251857404712
AP001056.2	-1.18347770541047
TCF4	-1.18362895142302
ARNTL	-1.18527231444049
LINC02328	-1.18530862850139
MTFR1	-1.18542993417875
UTP15	-1.18872451952491
USP15	-1.18892532271953
ZNF330	-1.18892560719453
ATP6V0E2	-1.18905498717958
PSPN	-1.18934912598974
LTC4S	-1.19172797832175
PDZD7	-1.19266652679902
FBXO31	-1.19269478520834
WNT2B	-1.19292767619388
ZNF432	-1.19321111055662
NPRL2	-1.19355479867459
DMKN	-1.19407472576922
ESAM	-1.19408622086713
ADAM19	-1.19558725553245
TANC2	-1.19569730902322
PFKFB2	-1.19657087946705
RBM19	-1.19674878299975
IQCH-AS1	-1.19706204718622
SEC24B-AS1	-1.19709553642503
FZD2	-1.19806871767701
TRIM66	-1.1983124900384
KCNIP2	-1.1988709384415
MED22	-1.19924724250129
AL592494.3	-1.20003458132906
AC007569.1	-1.20017099096372
SULT1A3	-1.20071481633623
C8orf82	-1.2007800762467
TMEM135	-1.20096724087037
CDKN2AIP	-1.20167483157446
AC027682.4	-1.20180830439533
DLG4	-1.2030181263681
CHPF	-1.20356962618131
AMIGO2	-1.20465927433047
CHERP	-1.20467157071643
ZNF543	-1.2066889744239
TP53INP1	-1.20720874473525
SLC26A6	-1.20744237019905
AC016355.1	-1.20799080186045
TUBA1C	-1.20853973171773
DECR2	-1.20883812794526
FKBP5	-1.21030290282507
APPL1	-1.2106690099155
ZBED6CL	-1.21072027665065
FZD6	-1.2107271327916
GNAZ	-1.21158998290847
SND1	-1.21171441579059
ZNF443	-1.21333962248852
NEMP2	-1.21341072785765
RN7SL832P	-1.21390960743424
SUCNR1	-1.21482437994417
U62317.3	-1.21596041970732
TOMM70	-1.21636675075462
GPS1	-1.2165116157249
DDX24	-1.21723853979258
ZNF189	-1.21754346718198
NR5A1	-1.21858959556766
ZNF142	-1.2190031375098
LINC02035	-1.21918232963113
FBXL19	-1.21956488629741
SCFD2	-1.2208881399126
ABAT	-1.22088885445658
LINC01023	-1.22172462024587
COPZ2	-1.22208892628213
ZNF829	-1.22302984246599
CABIN1	-1.22378048672076
AC097504.2	-1.22387337228946
MYH10	-1.22387337228946
STT3A	-1.22402100768652
FBXO46	-1.22434153460618
UGT8	-1.22535485891702
AL109811.3	-1.22540143948242
DSC1	-1.22589093676648
FAM196A	-1.22652812003661
TOGARAM1	-1.22667207310387
NSD2	-1.22759615086461
TOR4A	-1.22777640244432
RNF115	-1.22778312470275
F2RL1	-1.22848576236943
PIK3CD-AS2	-1.22855705421914
CYYR1	-1.22919154022989
GOLGA6L10	-1.22919154022989
LDLR	-1.22967901787792
SRPRB	-1.23129538537648
SSSCA1	-1.23151560240574
MMP24OS	-1.2315572557255
ALOX15	-1.23186370873498
ARL10	-1.23306209591617
SEMA6B	-1.23398556534139
CRYBG2	-1.2341861227116
AL353759.1	-1.2344940063283
TMEM50B	-1.23483958990043
SLC25A30	-1.23534496684203
PROSER1	-1.23535522642628
MLH1	-1.23594964102757
ORMDL2	-1.23669070776387
AL158152.1	-1.23672029138042
BYSL	-1.23721643859662
HIST1H4F	-1.23841117884542
CYB5A	-1.23903255237822
AL355388.2	-1.23993347789074
CREBRF	-1.24057265749063
HCG27	-1.24088703778289
PPP1R9A	-1.24089785452632
FTL	-1.24185358977352
HAUS3	-1.24196822759726
CARD9	-1.24251649466317
GNAL	-1.24264141857788
PLEKHN1	-1.24264141857788
C2CD2	-1.24349483142151
B3GALNT2	-1.24466264730964
AL008729.1	-1.24499757838771
GPLD1	-1.24611964702264
AP003774.1	-1.24623986478328
KLHL17	-1.24802333559499
ARTN	-1.24808481112755
JMJD6	-1.2493427143157
NFKBIB	-1.2497983168274
AAMP	-1.24983891568061
GNPNAT1	-1.25016943831377
CCDC149	-1.25076445106155
NIFK-AS1	-1.25110665000268
UBTD2	-1.2517240846291
ZNF568	-1.25277591669513
MPP6	-1.25335612873437
FARSB	-1.25349347841641
GALC	-1.2536091597912
ADAM17	-1.25380571162102
CFAP44	-1.2539535165148
VCPIP1	-1.25484215563415
ETS2	-1.25583576573459
AP001107.9	-1.25746824323755
ANKRD11	-1.25762064391333
AL606491.1	-1.25839702421026
P2RX4	-1.25939200937903
ZNF280D	-1.25961702940656
CCNL2	-1.2606152344512
HES6	-1.26143669563319
EIF5A2	-1.26213549364019
SETDB2	-1.26347747037184
ZNHIT6	-1.26449387325878
SEMA3G	-1.26464113566108
AL031728.1	-1.26484025696517
AP2S1	-1.26623133171631
SHQ1	-1.26640604164367
SLC25A22	-1.2665031323506
GLI1	-1.26743441691691
LRFN3	-1.26788546417773
AP4B1	-1.26805756236749
CRTC1	-1.26911513480216
MFSD14B	-1.27013432439179
COL6A1	-1.2713451600718
MTA3	-1.27137239205223
LMNTD2	-1.27217078076274
ZNF775	-1.2723992912338
VASH2	-1.27305084504592
RAB40C	-1.27372559085145
LENG1	-1.27462123681931
HSD17B1	-1.27476911265675
MYL9	-1.27637350879462
AL137796.1	-1.2770295097238
AZIN1-AS1	-1.27718440999752
GPR150	-1.27840878834138
NLRP12	-1.27918363284959
DHRS1	-1.28049851617374
MME	-1.28159799527439
SCOC-AS1	-1.28165306229927
RNF139	-1.28176938581258
SRP72	-1.28194574075742
ZNF66	-1.2827297148748
KDM2A	-1.28326816938325
MORN1	-1.28347570410103
HIPK2	-1.28397720577362
SEZ6	-1.28401811020138
UBE2M	-1.28449188077636
AC092683.1	-1.28492850421628
LATS2	-1.28522984624347
FBXL5	-1.28568944730051
ESPN	-1.2857594478382
SGO2	-1.28654852024657
JAZF1	-1.28757239368143
SBF2-AS1	-1.28778653921329
CD274	-1.28779205594843
SPACA6	-1.28789045694117
PTGDS	-1.28822566350786
UNC45A	-1.28826536925154
DNAH1	-1.28852102589224
LRWD1	-1.28874463816899
INPP5B	-1.28906129000053
SLC44A2	-1.29007346220755
INSR	-1.29202326883359
RELL2	-1.29261612242907
MAK	-1.29303197614424
ACOT4	-1.29320896198737
KLF5	-1.29356131356963
CIB2	-1.29403791158472
ZNF768	-1.29424792890984
ZNF112	-1.29592884626043
ODF2L	-1.29651529235906
FANCG	-1.29731926517678
ARL5C	-1.29883663264251
FAM161A	-1.30053973669
SCART1	-1.30148768515515
COX18	-1.30149608584079
FAM216A	-1.30481585631421
TTLL11	-1.30489915407036
XPO5	-1.30548207047253
METTL14	-1.30651708924885
AC004494.1	-1.30737822522319
TBC1D7	-1.30774208917382
FAM168B	-1.30903759775769
TIGD7	-1.30949709206952
MOXD1	-1.31019278154865
NOTCH1	-1.31152108045802
UNC13D	-1.31288587126447
NFIC	-1.31315716350447
RNF41	-1.31393773903427
QSOX1	-1.31399389480701
ELP4	-1.3150382917372
ANAPC7	-1.3159278485114
KIAA0825	-1.31622907836911
AC004771.4	-1.31651871841826
GSC	-1.31651871841826
HDDC3	-1.3166536195686
NUDT6	-1.31695154864544
ALS2	-1.31716237679358
LMLN	-1.31733997521201
LINC00909	-1.31749270753957
MYNN	-1.3181306471433
TAF6	-1.31815349155599
RIPOR1	-1.31841748451928
JAG1	-1.31950601665464
SPATA6	-1.31969131245526
TPR	-1.31987822871286
NAA15	-1.32081245840665
NAPB	-1.32102482202262
AC069503.2	-1.32250513673844
RALGAPA2	-1.32288995952933
ZNF564	-1.32315452923797
SUPT5H	-1.32505190715982
ZBTB42	-1.32523627626641
VAMP5	-1.32564890178621
ZNF599	-1.3264368530509
RFX5	-1.32710020760643
CEP97	-1.32720727424314
AP1S3	-1.32838503765364
S100A5	-1.32853932885681
EIF2AK3	-1.3287890982478
E2F6	-1.32881117611986
MTURN	-1.3291366087119
TNFRSF8	-1.32940266213995
MPV17L2	-1.32967115561681
HSD17B11	-1.33060987709933
AC073575.2	-1.33157464885284
IGIP	-1.33200112811369
MYOF	-1.3328010928591
SLX4	-1.33338688677308
FRS3	-1.33347789404714
POR	-1.33369374181849
GP6	-1.33462228670019
TMEM132B	-1.33462228670019
URB1-AS1	-1.33586336354417
PLD6	-1.33698566750038
SMCO4	-1.33719947862029
DNAH6	-1.33768237132088
AL392172.1	-1.33896787447824
PMP22	-1.33952292252108
ODR4	-1.34002840740177
CXCR1	-1.34075503369022
CCDC146	-1.3415966918732
XKR6	-1.34168788010219
CPLANE1	-1.34244719222365
MVB12A	-1.34276089961595
JMJD8	-1.34532772795847
DTX3	-1.34535186381673
AL137802.2	-1.34576199009505
AL121832.2	-1.3461510711952
BEGAIN	-1.34640629834497
AC067930.4	-1.34693862611028
AC027307.2	-1.34719260327244
PLD1	-1.34783204560172
CCDC15	-1.3478921569362
PLEKHM2	-1.34843744468635
OCM	-1.34891833083311
NELFCD	-1.3497856745647
PKN3	-1.35004982878413
SERPINI2	-1.35004982878413
USP46-AS1	-1.35004982878413
AL356417.1	-1.35061278902957
IL7	-1.35184765470138
SOX5	-1.35258455328671
ZNF256	-1.35311031013516
RANBP9	-1.35345683744352
ZSWIM9	-1.3538091832178
NEU3	-1.35400498649527
NAE1	-1.35408234569899
AL117379.1	-1.35505155880043
CD3E	-1.35675525220869
HHLA3	-1.35730293576877
C14orf28	-1.35772887783817
AC104024.1	-1.35828483787255
MYO19	-1.358701148334
ZFR2	-1.35901014295146
AK8	-1.35946274541826
NEK11	-1.35995388836639
RFX3	-1.36085921838105
CCDC24	-1.3624918618564
SLC1A3	-1.36262730146088
PEG10	-1.36278415118403
PXDC1	-1.36286516841241
AC058791.1	-1.36303816443394
TRADD	-1.36469116656355
USE1	-1.36514892656335
TOP1MT	-1.36544739079297
ME3	-1.36580556257227
LINC00243	-1.3658330061785
SERTAD3	-1.36590207360648
PAK1	-1.36630980234997
KAT14	-1.36731965425135
ACAP3	-1.36769259535039
APOL2	-1.36891178623521
COL24A1	-1.36899768036234
GOLGA6L9	-1.36899768036234
MKNK2	-1.37017406982588
ZNF658	-1.37089105445562
VAT1	-1.3712156289693
CCDC43	-1.37140491334284
FUT7	-1.37256420279412
TRAF3IP2-AS1	-1.37320762074286
AC079322.1	-1.37506516600902
EEF2KMT	-1.3757975706147
