gene	cor	rank	what
SRFBP1	-0.00335069965049776	10041	observed
MRGPRE	-0.00335621203540853	10042	observed
USP17L10	-0.00335981329934733	10043	observed
PCSK7	-0.00336053415937571	10044	observed
LCE3B	-0.00336320459306895	10045	observed
CSDE1	-0.0033651019581827	10046	observed
CLDN9	-0.00336571803977179	10047	observed
PNPLA1	-0.00337002033000219	10048	observed
ZNF579	-0.00337101760709767	10049	observed
IL20RB	-0.00337239460478657	10050	observed
C15orf41	-0.00337393007778215	10051	observed
OR10G6	-0.00337396247029743	10052	observed
KCNC1	-0.00337650682945986	10053	observed
PCDHB13	-0.00337774693882361	10054	observed
LCN1	-0.00338031245533698	10055	observed
SLC4A11	-0.00338036179850314	10056	observed
IL3RA	-0.0033852918226613	10057	observed
SKIV2L	-0.00338536109549713	10058	observed
EHBP1	-0.00339043272879612	10059	observed
ZNF726	-0.0033924856333411	10060	observed
TFEC	-0.00339514862589052	10061	observed
RP11-379H8.1	-0.0033953986221773	10062	observed
AC040977.1	-0.00339575399354972	10063	observed
UACA	-0.00339842368415175	10064	observed
FBXO27	-0.00340073012288952	10065	observed
SH2D4B	-0.00340145734961499	10066	observed
CHRNA3	-0.00340150326322282	10067	observed
SKAP2	-0.0034019363169822	10068	observed
C10orf32	-0.00340333900190269	10069	observed
PTPRF	-0.00340522013801591	10070	observed
TBX6	-0.00340838944324406	10071	observed
RAD51B	-0.00341067406622962	10072	observed
DCP1A	-0.00341103396093509	10073	observed
GPATCH2	-0.00341236735030451	10074	observed
MMP10	-0.00341702606178342	10075	observed
SUZ12	-0.00341779601074344	10076	observed
LARS	-0.0034204706722853	10077	observed
ZNF354B	-0.00342558019968989	10078	observed
RANGAP1	-0.00342732459353408	10079	observed
OXTR	-0.00342776819981108	10080	observed
MT2A	-0.00343542878718939	10081	observed
TOM1	-0.00343855542524251	10082	observed
KRTAP12-1	-0.00343867916651381	10083	observed
EIF5A	-0.00344093548898225	10084	observed
PGAM4	-0.00344215017366305	10085	observed
AL162407.1	-0.00344347270823873	10086	observed
OR2H1	-0.00344398524083524	10087	observed
ZSCAN32	-0.0034442751600585	10088	observed
RGL2	-0.00344683562746047	10089	observed
PCNXL3	-0.00345968185412923	10090	observed
PDXDC1	-0.00345990560503268	10091	observed
AC112715.2	-0.00346016229886765	10092	observed
GABRA6	-0.00346407220451806	10093	observed
LOH12CR2	-0.00346651956261874	10094	observed
AHCYL1	-0.00346921333492487	10095	observed
LMBRD1	-0.00346924895332015	10096	observed
GPIHBP1	-0.00347020694140535	10097	observed
CHI3L1	-0.00347131054580599	10098	observed
TMEM211	-0.00347163995288771	10099	observed
UBE2E1	-0.00347478704120477	10100	observed
CD320	-0.00348357877144548	10101	observed
PPARGC1B	-0.00348392433499084	10102	observed
INSL4	-0.00348645135873871	10103	observed
ABCA3	-0.00348876617443961	10104	observed
GTSF1	-0.00348969174282082	10105	observed
MFSD8	-0.00349226067141949	10106	observed
OR11L1	-0.00349500039918952	10107	observed
FAM73A	-0.00349508658140965	10108	observed
MTF1	-0.00349854397183362	10109	observed
QKI	-0.00350094214326374	10110	observed
PCDHGA12	-0.00350350217794339	10111	observed
CRISP3	-0.00350711017346274	10112	observed
SPIB	-0.00350732274374358	10113	observed
MAN1B1	-0.00350766404128528	10114	observed
NUAK1	-0.00350970242613789	10115	observed
CSRP3	-0.0035104819182487	10116	observed
TM4SF5	-0.00351063430941841	10117	observed
MRPS36	-0.00351212252461302	10118	observed
POU1F1	-0.0035158788159678	10119	observed
RP11-386G21.1	-0.00351657210238499	10120	observed
MMP27	-0.00351869138201025	10121	observed
AQP11	-0.00352152632642143	10122	observed
PPP1R9A	-0.00352208315317129	10123	observed
PBX2	-0.00352317729267974	10124	observed
ARL8A	-0.0035242988780443	10125	observed
EMC4	-0.00352461686481203	10126	observed
POLR3A	-0.00352809603065629	10127	observed
NDP	-0.00352852167250329	10128	observed
TTC9B	-0.00353014357272088	10129	observed
STRA6	-0.00353049118297067	10130	observed
GDI2	-0.00353072216778973	10131	observed
RP11-514P8.7	-0.00354035283126857	10132	observed
AL807752.1	-0.00354282647834343	10133	observed
KIF5C	-0.00355332660297168	10134	observed
PHPT1	-0.00355339785081623	10135	observed
CSF3R	-0.00355500720499838	10136	observed
AC126614.1	-0.00355526726425472	10137	observed
IQCF6	-0.00355594628125589	10138	observed
AGAP3	-0.00355796441866632	10139	observed
RP11-433C9.2	-0.00355953964474475	10140	observed
HELQ	-0.00355995371063925	10141	observed
FPR2	-0.00356130447210756	10142	observed
VSIG4	-0.00356155721266116	10143	observed
S100A13	-0.00356370868889773	10144	observed
GLRB	-0.0035668851462023	10145	observed
TCTE1	-0.00357623347939503	10146	observed
LYRM5	-0.00358038072333004	10147	observed
AMDHD2	-0.00358043903518467	10148	observed
UBALD1	-0.00358148726700448	10149	observed
ALKBH3	-0.00358660327138118	10150	observed
GDF1	-0.00358664679331771	10151	observed
TMEM159	-0.00358784008081715	10152	observed
TRPV5	-0.00358846995657739	10153	observed
IMMT	-0.00358877892928978	10154	observed
PCDHGA10	-0.00359026488851971	10155	observed
ZNF606	-0.00359067112756815	10156	observed
ATG9A	-0.00359163779944523	10157	observed
SOX2	-0.00360251587364693	10158	observed
RP11-192H23.4	-0.00360290912892245	10159	observed
FGF1	-0.00360336348385203	10160	observed
URB2	-0.00360628126604486	10161	observed
SGCB	-0.00360799403831022	10162	observed
MGC10955	-0.00360823862852935	10163	observed
ACOT1	-0.00360849580540568	10164	observed
HIST1H4E	-0.00361120683462364	10165	observed
ARHGEF2	-0.00361250243141167	10166	observed
CTCFL	-0.00361422081775224	10167	observed
CDC23	-0.00361590746972999	10168	observed
CTD-3138B18.4	-0.00361598385049503	10169	observed
OR5M8	-0.00361659481971736	10170	observed
AC092687.4	-0.00361796042057547	10171	observed
TMEM130	-0.0036183609069081	10172	observed
DLX5	-0.00361925117135442	10173	observed
USP17L2	-0.00361943672494257	10174	observed
GPR132	-0.0036213782448256	10175	observed
BX088651.1	-0.00362244960671486	10176	observed
GPR19	-0.00362297035125003	10177	observed
C14orf142	-0.0036256397050721	10178	observed
TMEM2	-0.00362704792923986	10179	observed
ATP6V1D	-0.00363219016792041	10180	observed
ZNF19	-0.00363394518335728	10181	observed
CENPM	-0.0036343222139571	10182	observed
FGF20	-0.00363442847557135	10183	observed
MZT1	-0.00363544009459692	10184	observed
TBC1D22B	-0.00363828671434139	10185	observed
FOXD4L3	-0.0036399948574832	10186	observed
GRASP	-0.00364711295059629	10187	observed
MINA	-0.00365060431762644	10188	observed
SLC6A16	-0.00365213853521477	10189	observed
OGFR	-0.00365931419741537	10190	observed
BCKDHA	-0.00366218556122764	10191	observed
MTL5	-0.00366251847017462	10192	observed
DNAJB14	-0.00366621025517316	10193	observed
AMT	-0.00366829758228423	10194	observed
CREG1	-0.00368154415649632	10195	observed
WBP11	-0.00368466173270646	10196	observed
OR2A42	-0.00368691002778258	10197	observed
AP5Z1	-0.00368736798818043	10198	observed
ACTG1	-0.00368770980316224	10199	observed
RRP36	-0.00368948463693679	10200	observed
FRS3	-0.00369312568809183	10201	observed
OR4X2	-0.00369415660181096	10202	observed
MTERFD3	-0.003696965659924	10203	observed
CCDC158	-0.00369709684899139	10204	observed
AC061992.1	-0.00370300530860123	10205	observed
KCND1	-0.00370604111098534	10206	observed
HCG27	-0.00371128589942036	10207	observed
SPATS2	-0.0037137154283014	10208	observed
RGPD5	-0.00371632716447358	10209	observed
IL17RC	-0.00371910229103177	10210	observed
ZNF764	-0.00371977755743941	10211	observed
AC011997.1	-0.00372142099177414	10212	observed
AC013449.1	-0.00372619747988619	10213	observed
TBC1D32	-0.00372731228296908	10214	observed
DYNC2LI1	-0.00372879137328381	10215	observed
MGAT4B	-0.00373080361939679	10216	observed
CHMP2A	-0.00373142674733969	10217	observed
EPOR	-0.00373319807906814	10218	observed
RPL21	-0.0037338183161227	10219	observed
DDX50	-0.00373483936763811	10220	observed
DCAF12L2	-0.00373568561796193	10221	observed
DES	-0.00373634660122674	10222	observed
TAAR5	-0.00373954325260675	10223	observed
OR4F4	-0.00373964370399509	10224	observed
LZTR1	-0.00374505887075788	10225	observed
C4orf46	-0.00374509069066874	10226	observed
SMC5	-0.00374700397346437	10227	observed
ABI2	-0.00374945376091439	10228	observed
RPLP0	-0.00375099391750607	10229	observed
EIF4E1B	-0.00375496358322376	10230	observed
MPRIP	-0.00375621935199219	10231	observed
WIPI2	-0.00375887188793715	10232	observed
EMR2	-0.00376036315017246	10233	observed
OPTC	-0.00376093139472616	10234	observed
CDRT15L2	-0.003762170680698	10235	observed
PQLC3	-0.003763449280359	10236	observed
BPIFA3	-0.00376389863030395	10237	observed
KCNJ5	-0.00376943986717801	10238	observed
C7orf71	-0.00377352644638972	10239	observed
PRKRIP1	-0.00377429359982247	10240	observed
C12orf60	-0.00377462134708334	10241	observed
SEC16B	-0.0037756966024323	10242	observed
TNFRSF25	-0.0037766333203695	10243	observed
FXYD6-FXYD2	-0.00377936308043192	10244	observed
CTD-2192J16.22	-0.00377944960413913	10245	observed
S100A16	-0.00378084037709561	10246	observed
KRTAP19-1	-0.0037823506864116	10247	observed
ITGB7	-0.0037883974722139	10248	observed
FAM188B2	-0.00379524186338629	10249	observed
TRIO	-0.00380114164184442	10250	observed
RPL14	-0.00380192183908314	10251	observed
MT4	-0.00380591180635569	10252	observed
GRIN3B	-0.00380727873360219	10253	observed
PAQR9	-0.00380758935836188	10254	observed
FJX1	-0.00381208394616956	10255	observed
C2CD5	-0.00381474511659208	10256	observed
UCK1	-0.00381583789371828	10257	observed
FRYL	-0.00381673964156452	10258	observed
NOTCH2NL	-0.00381882776050835	10259	observed
CABP2	-0.00382091059950431	10260	observed
ZG16	-0.00382187996057815	10261	observed
HIST1H2BA	-0.0038237559957467	10262	observed
PRR15L	-0.00382482663855055	10263	observed
ABCB6	-0.00382577816433396	10264	observed
NTSR2	-0.00382628847743922	10265	observed
SRRM1	-0.00383015390802774	10266	observed
AL645608.1	-0.00383144771414433	10267	observed
CNTNAP3B	-0.00383300957707563	10268	observed
UBE2E3	-0.00383359604087382	10269	observed
CLRN3	-0.00383397695864225	10270	observed
NCF1	-0.00383443189012614	10271	observed
ECT2	-0.00383839242570724	10272	observed
RP11-293I14.2	-0.00384585342313469	10273	observed
UBE2A	-0.00384658500111756	10274	observed
EP300	-0.003846745233206	10275	observed
GJC1	-0.00384879418629531	10276	observed
EPT1	-0.00385061195448893	10277	observed
TMEM19	-0.0038508087204402	10278	observed
SPEF2	-0.00385193681590453	10279	observed
POLRMT	-0.00385313065690166	10280	observed
ATP6V1B1	-0.00385527949209787	10281	observed
SH2D3C	-0.00385687162048718	10282	observed
AC145676.2	-0.00385736223269155	10283	observed
C15orf43	-0.00385890185545865	10284	observed
ADPRHL2	-0.0038595956098011	10285	observed
KIAA1468	-0.00385989670131622	10286	observed
C1orf50	-0.00386302934847845	10287	observed
RP11-770J1.4	-0.00386443300258013	10288	observed
AP000889.3	-0.00386525498529987	10289	observed
ZNF254	-0.0038653036312276	10290	observed
PTGES	-0.00386664705122426	10291	observed
DNAJC11	-0.00386776201462373	10292	observed
ITLN1	-0.00386849247752666	10293	observed
NOL8	-0.00387319856376065	10294	observed
SPTA1	-0.00387329668040598	10295	observed
ACAD11	-0.00387333065983351	10296	observed
TBC1D24	-0.00387690545333655	10297	observed
MUSTN1	-0.00387759257760148	10298	observed
POMGNT1	-0.00387915296189845	10299	observed
FAM57B	-0.00388029384939204	10300	observed
CD300LF	-0.0038807858425993	10301	observed
SPEN	-0.00388317497491737	10302	observed
SULT1A4	-0.00388401823495331	10303	observed
ZNF519	-0.00388838874059417	10304	observed
PAWR	-0.00389015571174294	10305	observed
ACTL6B	-0.00389513975567573	10306	observed
CST8	-0.00389538341695561	10307	observed
ERO1LB	-0.00389606199980648	10308	observed
MOSPD3	-0.00389651977179273	10309	observed
ST8SIA5	-0.00389657505029652	10310	observed
CD34	-0.003900722433506	10311	observed
CTB-60B18.6	-0.00390152306703412	10312	observed
PAX2	-0.00390313050680018	10313	observed
SST	-0.00390544406280118	10314	observed
OR13H1	-0.00391166645324924	10315	observed
C18orf63	-0.00391190961125141	10316	observed
NDUFB6	-0.00391311749127357	10317	observed
TNNC1	-0.00392036164050976	10318	observed
GPR75-ASB3	-0.00392385412226479	10319	observed
GPALPP1	-0.00392495226064869	10320	observed
SRF	-0.00392580866572815	10321	observed
RP11-1085N6.3	-0.00392633435244464	10322	observed
FAM9A	-0.00392890587954339	10323	observed
LRRC61	-0.00392951783234086	10324	observed
CGREF1	-0.00393035473257424	10325	observed
CLP1	-0.00393293452610405	10326	observed
MMP14	-0.00393640627756627	10327	observed
BAAT	-0.00393668905965777	10328	observed
DCLRE1C	-0.00394487063463761	10329	observed
MAP3K9	-0.00394599889217118	10330	observed
TLX2	-0.00394816323789747	10331	observed
SPINT1	-0.00394906333310266	10332	observed
HAMP	-0.00395301478768174	10333	observed
ZC3H12C	-0.00395575153780034	10334	observed
EEF1B2	-0.00395585079892698	10335	observed
PBOV1	-0.00395826543922018	10336	observed
RP11-595B24.2	-0.0039604425509091	10337	observed
TRIM24	-0.00396182199400319	10338	observed
AGAP8	-0.00396441017442429	10339	observed
COX7B2	-0.00397264208123094	10340	observed
KCNT1	-0.00397321962576474	10341	observed
ARL4D	-0.00397994538802424	10342	observed
RP11-468E2.2	-0.00398040171280635	10343	observed
PRICKLE4	-0.00398481507252031	10344	observed
MICA	-0.00398635260426288	10345	observed
LCA10	-0.00398698971241201	10346	observed
RAB5A	-0.00398953127325319	10347	observed
DARC	-0.00398994313762219	10348	observed
SNCG	-0.0039904297926098	10349	observed
STARD10	-0.00399071273370888	10350	observed
KCNK18	-0.00399461536838637	10351	observed
C1orf195	-0.00399518248457431	10352	observed
WNT9B	-0.00399619972596014	10353	observed
UGCG	-0.00399679194247544	10354	observed
WFIKKN1	-0.00399797197853407	10355	observed
GLDN	-0.00399937246461158	10356	observed
GUCY2D	-0.00400268143973447	10357	observed
GLDC	-0.00400809781936676	10358	observed
MANF	-0.00400899930369807	10359	observed
EIF2A	-0.0040099679559723	10360	observed
HELT	-0.00401207532249489	10361	observed
ZC3H13	-0.00401387995812178	10362	observed
HMG20A	-0.00401403136080697	10363	observed
AHRR	-0.00402108725465454	10364	observed
FERMT2	-0.0040218776482194	10365	observed
MSX2	-0.00402896236107841	10366	observed
AGPAT2	-0.00402942088673505	10367	observed
DEFB106B	-0.00403111817590826	10368	observed
CDC20	-0.00403298569754312	10369	observed
PCDHGA1	-0.00403387885960403	10370	observed
COMMD3-BMI1	-0.00403670682273057	10371	observed
SLC38A11	-0.00404154972799389	10372	observed
ZNF410	-0.00404160755656925	10373	observed
MPV17	-0.00404302570181234	10374	observed
TMEM132A	-0.00404398824869722	10375	observed
FOSB	-0.00405478091222955	10376	observed
SLC25A34	-0.00406374667549075	10377	observed
IL17RD	-0.00406541639139345	10378	observed
H2AFX	-0.00406561270255444	10379	observed
METTL16	-0.00406608248968377	10380	observed
FAM98C	-0.00406617794138972	10381	observed
C1QL3	-0.00407214935415203	10382	observed
SLC25A31	-0.00407323741972239	10383	observed
S100A7L2	-0.00407396557807971	10384	observed
GAREML	-0.00407527514504419	10385	observed
DEFB133	-0.00407530647476779	10386	observed
RECQL4	-0.00408044850401145	10387	observed
NCBP2L	-0.00408268379881219	10388	observed
SPATA3	-0.00408436372928699	10389	observed
AC092850.1	-0.00408763553686285	10390	observed
ZNF484	-0.00408894946724349	10391	observed
CACNG2	-0.00409017665874411	10392	observed
NEUROD1	-0.00409162759757591	10393	observed
CCDC86	-0.00409489253135291	10394	observed
HAP1	-0.00409719591334205	10395	observed
PTPLA	-0.00409942295867488	10396	observed
ZNF562	-0.00410533341794534	10397	observed
NOS3	-0.00410591471482355	10398	observed
GREB1	-0.00410895919160235	10399	observed
FMR1NB	-0.00410897893801855	10400	observed
AC104794.4	-0.00411124353971268	10401	observed
ACAD10	-0.00411808622621614	10402	observed
CLEC12B	-0.00412019604487216	10403	observed
AL117190.3	-0.00412117159512213	10404	observed
CRNKL1	-0.00412851520308293	10405	observed
ENO2	-0.00413143203224746	10406	observed
ZMYND19	-0.00413396712005636	10407	observed
ZNF706	-0.00415206085967085	10408	observed
C1QTNF8	-0.0041556649997466	10409	observed
LACE1	-0.00415664522097996	10410	observed
EPRS	-0.00416093917491799	10411	observed
LY6G6D	-0.00416113349403618	10412	observed
TAF3	-0.00416169666407134	10413	observed
MKX	-0.00416179314373592	10414	observed
CT45A5	-0.00416272733077206	10415	observed
EFCAB14	-0.00416314324716114	10416	observed
EGFL6	-0.00416538503433631	10417	observed
GAGE12I	-0.00416578678684186	10418	observed
GALNT12	-0.00417090253021934	10419	observed
FLJ20373	-0.00417325437990176	10420	observed
ZAR1	-0.00417381171300468	10421	observed
SPATA31A3	-0.00417698500867436	10422	observed
MORF4L2	-0.00417910320444766	10423	observed
PCDHB15	-0.00417999176992827	10424	observed
UPK2	-0.00418073894288368	10425	observed
RNASEH2C	-0.00418100757703232	10426	observed
RAB3GAP2	-0.004183965986977	10427	observed
FOXD4L1	-0.00418665437076975	10428	observed
C6orf52	-0.00418673752507373	10429	observed
PRRX2	-0.00418734619908441	10430	observed
LMLN	-0.004191685917471	10431	observed
GPR142	-0.00419527166140334	10432	observed
TMEM38B	-0.00419553341685979	10433	observed
FKBP2	-0.00419706917340523	10434	observed
APLP1	-0.00420172562836209	10435	observed
AC017104.2	-0.00420187674457494	10436	observed
ERAL1	-0.00420309926042951	10437	observed
H1FOO	-0.00420655288813754	10438	observed
POU5F1B	-0.00420737373116783	10439	observed
FBXO44	-0.00420966503290956	10440	observed
AQPEP	-0.00421299817693055	10441	observed
CHKB	-0.00421436234002849	10442	observed
TAS1R3	-0.00421727048587461	10443	observed
ASAH2B	-0.00421958771133008	10444	observed
DTX2	-0.00422274823728634	10445	observed
CARD6	-0.00422481504863118	10446	observed
TGIF2LY	-0.00422648493419387	10447	observed
NKX2-5	-0.00423030640362482	10448	observed
C3orf65	-0.0042307699063257	10449	observed
AC110781.3	-0.00423231563203439	10450	observed
HIST1H4F	-0.00423270915851319	10451	observed
ARHGEF15	-0.00423322261802159	10452	observed
REXO1	-0.00423523050203669	10453	observed
ENAM	-0.00423607221404829	10454	observed
OR10A3	-0.00423652230937992	10455	observed
TSPAN33	-0.0042407936103136	10456	observed
MARK4	-0.0042425410238211	10457	observed
IQGAP3	-0.00424308527765353	10458	observed
C8orf76	-0.00424444716189759	10459	observed
FAM83E	-0.00424740809877758	10460	observed
MROH7	-0.0042535986120727	10461	observed
C3orf83	-0.004254221091123	10462	observed
H2BFWT	-0.00425453455155854	10463	observed
VILL	-0.00425504099707753	10464	observed
RP11-201K10.3	-0.00426000410501282	10465	observed
MAST2	-0.00426504231218979	10466	observed
HBCBP	-0.00426601741820235	10467	observed
OR6C74	-0.0042678561964117	10468	observed
NAT9	-0.00426911400395842	10469	observed
ANKRD44	-0.00427169056512598	10470	observed
PRSS45	-0.00427269896823648	10471	observed
HINT2	-0.00427628629883849	10472	observed
TCEAL4	-0.00427935477115151	10473	observed
FBXO45	-0.0042800637345243	10474	observed
MFN2	-0.00428222639388268	10475	observed
ZNF696	-0.00428594913202304	10476	observed
CDX2	-0.00428638411320451	10477	observed
CATSPER3	-0.00428661779719908	10478	observed
NKAPL	-0.0042878348523552	10479	observed
CKS2	-0.00428882702269253	10480	observed
HCCS	-0.00429013785931383	10481	observed
SCARA5	-0.00429038411873245	10482	observed
SEC14L6	-0.00429245315184414	10483	observed
OR51I2	-0.00429288136787385	10484	observed
RAET1G	-0.00429506056136813	10485	observed
PADI1	-0.00429912579873128	10486	observed
PMS2	-0.00429918366647317	10487	observed
SPDYE1	-0.00430132354629246	10488	observed
CCDC136	-0.00431305360066577	10489	observed
NUDT19	-0.0043134922042371	10490	observed
HES5	-0.0043151976110948	10491	observed
FAM150B	-0.00432200063780001	10492	observed
LHX9	-0.00432246593756309	10493	observed
CCHCR1	-0.00432517651312252	10494	observed
UBN1	-0.00432830125589725	10495	observed
MRFAP1	-0.00432944809836505	10496	observed
PLA2G4B	-0.00432992717011598	10497	observed
NTN1	-0.00433227517017331	10498	observed
OR6C70	-0.0043340587054476	10499	observed
SVIP	-0.00433416018383453	10500	observed
CYP8B1	-0.00433660827637917	10501	observed
DPPA5	-0.00433743866056226	10502	observed
PCSK1	-0.00434027391122489	10503	observed
PCNXL2	-0.00434094488423797	10504	observed
ZGLP1	-0.00434121812693391	10505	observed
C3orf14	-0.00434229493752107	10506	observed
RP11-664I21.6	-0.00434328420206004	10507	observed
KM-PA-2	-0.00434809679889531	10508	observed
BTBD8	-0.00434828995195386	10509	observed
FCER1A	-0.00435548909444857	10510	observed
SLCO2A1	-0.00435573133205971	10511	observed
ROPN1B	-0.00435700403943817	10512	observed
CDR1	-0.00436166117078013	10513	observed
MYCL	-0.00436312699594856	10514	observed
TCEB2	-0.00436378754836457	10515	observed
C14orf79	-0.00436416480572034	10516	observed
KRT222	-0.00437123621426438	10517	observed
HPSE	-0.0043817200036573	10518	observed
AC106876.2	-0.00438200881718718	10519	observed
AC008267.1	-0.00438786272532786	10520	observed
COMMD9	-0.00438896577000158	10521	observed
RP11-45H22.3	-0.00438914050335533	10522	observed
GATA5	-0.00439362316625453	10523	observed
TSR2	-0.00439420382107701	10524	observed
SPDEF	-0.00439634539197788	10525	observed
CILP2	-0.00439806384852655	10526	observed
AP000758.1	-0.00439969555370301	10527	observed
SH3GL3	-0.00440050252479776	10528	observed
SLFN5	-0.0044028873893133	10529	observed
GDPD4	-0.00440409376981609	10530	observed
KRT3	-0.00440441716920615	10531	observed
VAT1	-0.00440517242424479	10532	observed
CHST1	-0.00440521006467684	10533	observed
RP11-455G16.1	-0.00441318098187385	10534	observed
KIAA1731	-0.00441444336212601	10535	observed
METTL22	-0.00441456011575765	10536	observed
SLFNL1	-0.00441460119282006	10537	observed
RPL3	-0.00441496893955183	10538	observed
C6orf141	-0.00441686669645825	10539	observed
ABLIM2	-0.00441873377138753	10540	observed
AC099552.4	-0.00441976556404743	10541	observed
HUWE1	-0.00442209748381816	10542	observed
CTD-2587H24.4	-0.00442380534437014	10543	observed
FGF4	-0.00442388765286881	10544	observed
TMEM106B	-0.00442594942649484	10545	observed
FAM58A	-0.00442665487078049	10546	observed
TMPRSS2	-0.00442859068825992	10547	observed
ZNF501	-0.00442970599471667	10548	observed
TNRC6A	-0.00443094738811213	10549	observed
OR9K2	-0.00443118264053391	10550	observed
ZNF367	-0.00443151823001538	10551	observed
MEIS2	-0.00443301871534989	10552	observed
ITFG2	-0.00443818640683608	10553	observed
ICAM4	-0.00443925250599633	10554	observed
PCDHGC3	-0.00444152444594949	10555	observed
UBL3	-0.00444620764498193	10556	observed
RPL17	-0.00444780924730842	10557	observed
FBXO32	-0.00445529389133138	10558	observed
S100G	-0.00445595675548853	10559	observed
TRIM58	-0.00445720641609156	10560	observed
METRN	-0.00445730781511415	10561	observed
TSHZ3	-0.00445749764306831	10562	observed
IPO4	-0.00445869243225669	10563	observed
SARS	-0.0044615733869586	10564	observed
CARS2	-0.00446472538265687	10565	observed
FKTN	-0.00446514667227982	10566	observed
HORMAD1	-0.00447038410086317	10567	observed
IFI6	-0.00447095416796847	10568	observed
TAGLN	-0.00447214350501225	10569	observed
PHKA1	-0.00447578744300414	10570	observed
NIPSNAP3B	-0.00448026346946934	10571	observed
BORA	-0.00448311410973741	10572	observed
LRRC15	-0.00448384067429835	10573	observed
ATXN7	-0.00448549243455929	10574	observed
TEX38	-0.00448735152179519	10575	observed
TBL2	-0.00448942660335717	10576	observed
RP11-977G19.10	-0.00448964810593347	10577	observed
SGK494	-0.00449002931972488	10578	observed
ANKRD63	-0.00449383060464679	10579	observed
HPDL	-0.00449420891673377	10580	observed
INPP1	-0.00449553643908106	10581	observed
DPPA3	-0.00449783635798155	10582	observed
COL5A1	-0.00450279685652621	10583	observed
RHBDL1	-0.00450330616083709	10584	observed
HP	-0.00450525153991991	10585	observed
GALR1	-0.00450844375013603	10586	observed
AC022819.2	-0.00450875006942645	10587	observed
MARVELD2	-0.0045094466976024	10588	observed
ANK3	-0.00450989130777875	10589	observed
LURAP1	-0.00451448245762914	10590	observed
XG	-0.00451556681841562	10591	observed
CCDC116	-0.00451586643954556	10592	observed
MAFA	-0.00451678497782845	10593	observed
NDRG2	-0.00451879837499897	10594	observed
SLC30A3	-0.00452046698108581	10595	observed
GRINA	-0.0045213393402928	10596	observed
MED13	-0.00452223562917086	10597	observed
RP11-345J4.3	-0.00452596380853054	10598	observed
VRTN	-0.00452777021232864	10599	observed
KNDC1	-0.00453041834495457	10600	observed
ING1	-0.00453388035491111	10601	observed
CUL7	-0.00453431898872807	10602	observed
RP11-1105G2.3	-0.00453652401960269	10603	observed
DDX51	-0.00454089674417877	10604	observed
BPHL	-0.00454202021093891	10605	observed
CABP7	-0.0045431162064253	10606	observed
PHTF1	-0.0045482515744611	10607	observed
VSX1	-0.00454878722252231	10608	observed
JMJD7-PLA2G4B	-0.0045489521128322	10609	observed
OR2B3	-0.00454919426156397	10610	observed
IHH	-0.00454945832124358	10611	observed
AC108868.1	-0.00455176151251865	10612	observed
ABCG4	-0.0045519292310678	10613	observed
WDR75	-0.00455434256831871	10614	observed
AC073657.1	-0.00456004321624526	10615	observed
RPUSD3	-0.0045611043702139	10616	observed
BAX	-0.00456275792747417	10617	observed
PAM16	-0.0045632195000979	10618	observed
RBP2	-0.00457083327522869	10619	observed
EXOSC3	-0.00457112264989933	10620	observed
FBXL20	-0.00457331369225368	10621	observed
CLCNKA	-0.00457388072406139	10622	observed
CCL24	-0.00457515055527827	10623	observed
NTSR1	-0.00457804552540218	10624	observed
OR52B2	-0.00457810708131686	10625	observed
TIAF1	-0.00457867422281181	10626	observed
LRP1	-0.00457869390797086	10627	observed
ABCB8	-0.00457940064617642	10628	observed
COX6A1	-0.00457951189366144	10629	observed
HDAC1	-0.00457996502325698	10630	observed
RTEL1-TNFRSF6B	-0.00458205815267011	10631	observed
ARL10	-0.00458313400544197	10632	observed
RAD1	-0.00458322984279319	10633	observed
NAPEPLD	-0.00458597301320368	10634	observed
ARMC8	-0.00458626210248551	10635	observed
SPRR2A	-0.00458825664746463	10636	observed
SYN1	-0.00459341327882471	10637	observed
RAB6C	-0.0045943351220519	10638	observed
DYRK1A	-0.00459465429177508	10639	observed
RP11-89K11.1	-0.00459508356109424	10640	observed
SUSD5	-0.00459578442933004	10641	observed
GOLGA8J	-0.00459674051488201	10642	observed
SYT15	-0.00459923193809438	10643	observed
HCLS1	-0.00460083303332826	10644	observed
OR56B1	-0.00460942428393921	10645	observed
WBP1	-0.00461092133113898	10646	observed
C1QA	-0.00461652317685362	10647	observed
GADD45A	-0.00462058335924287	10648	observed
SAMD11	-0.00462582528957117	10649	observed
RNF220	-0.00462729588285336	10650	observed
OR1S1	-0.00462936234124032	10651	observed
CYP27A1	-0.00463011335761419	10652	observed
CLN6	-0.00463131897918409	10653	observed
OR12D2	-0.00463136515260204	10654	observed
DEFA1B	-0.00463453370367939	10655	observed
PPID	-0.00463473770996346	10656	observed
RTEL1	-0.004635543597578	10657	observed
TMA16	-0.00463636239605828	10658	observed
SLFN12	-0.00463975160106457	10659	observed
PDE6C	-0.00464098717892873	10660	observed
KPNA3	-0.00464430432119286	10661	observed
SPATA31D1	-0.00464444902505126	10662	observed
TAS2R50	-0.00464888607353914	10663	observed
GSS	-0.00464985559700077	10664	observed
PALM	-0.00465020382646201	10665	observed
NDUFC2	-0.00465128832786347	10666	observed
FAM98A	-0.00465315455757287	10667	observed
ERBB2IP	-0.0046546890371237	10668	observed
TCN2	-0.00466298202008693	10669	observed
PPP1R16A	-0.00466344217931383	10670	observed
