gene	cor	rank	what
RPL11	-0.00416099442943161	11631	observed
GDF5OS	-0.00416332721728923	11632	observed
UIMC1	-0.00416463165800295	11633	observed
PRR20B	-0.00416574196206098	11634	observed
SUZ12	-0.00416578234894599	11635	observed
GSTA3	-0.00416634534843793	11636	observed
PRSS37	-0.00416640757115402	11637	observed
TMEM199	-0.00416691957919076	11638	observed
OR10D3	-0.00417091416111207	11639	observed
TPM1	-0.0041735053035339	11640	observed
ZDHHC11	-0.00417416541687885	11641	observed
GPSM1	-0.00417839110141477	11642	observed
MED14	-0.0041800883635721	11643	observed
RBBP7	-0.0041823013363938	11644	observed
AVL9	-0.00418485250482755	11645	observed
SULT1A3	-0.0041923094934543	11646	observed
SUMO3	-0.00419239348091473	11647	observed
PANK3	-0.0041983800618423	11648	observed
OR3A2	-0.00420002365212822	11649	observed
UHRF1BP1	-0.00420131616854	11650	observed
VKORC1	-0.00420170380221518	11651	observed
CACNA1E	-0.00420576512516596	11652	observed
MAGEB18	-0.00420620947970475	11653	observed
PFKL	-0.00420786603859648	11654	observed
PBXIP1	-0.00422645100217686	11655	observed
AC026449.1	-0.00422681527966016	11656	observed
LALBA	-0.00422762253999193	11657	observed
ZNF683	-0.00422975485632744	11658	observed
CDC20	-0.0042328951111278	11659	observed
SLC30A4	-0.00423556676687332	11660	observed
RTEL1-TNFRSF6B	-0.00423770716557065	11661	observed
LENEP	-0.00423834409631345	11662	observed
CLEC1A	-0.00424331677834665	11663	observed
PFN3	-0.00424480266515638	11664	observed
KCNC2	-0.00424683804667713	11665	observed
C2orf76	-0.00424752283690088	11666	observed
CRYGA	-0.00425130900298825	11667	observed
NUDT22	-0.00425259197407269	11668	observed
CH507-9B2.3	-0.0042526477334116	11669	observed
ECE2	-0.00425320086814948	11670	observed
TMED5	-0.00426092227041267	11671	observed
WDR45	-0.00426232998553226	11672	observed
PRSS48	-0.00426410813689399	11673	observed
PRSS22	-0.00426613905206158	11674	observed
MGAT5B	-0.00426928698248257	11675	observed
GPBP1L1	-0.00427117027048136	11676	observed
CELF1	-0.00427457042469021	11677	observed
HPCA	-0.0042783176034605	11678	observed
AC004754.3	-0.00427858547556922	11679	observed
APOA1	-0.00428106185383212	11680	observed
C19orf66	-0.00428279695299178	11681	observed
SATL1	-0.00428554556307106	11682	observed
PNPLA8	-0.00428837455889629	11683	observed
NR2C2AP	-0.00428981644978703	11684	observed
TBC1D3B	-0.0042901585019915	11685	observed
GUCY1B3	-0.00429841891768173	11686	observed
ANKRD17	-0.00429864904569956	11687	observed
GGTLC3	-0.00430260827537799	11688	observed
RP1-27O5.3	-0.00430374300470126	11689	observed
KIF17	-0.00430602882473454	11690	observed
SMIM10	-0.00431369734273077	11691	observed
CD1C	-0.00431469728217698	11692	observed
SPZ1	-0.00431493036285706	11693	observed
LETM1	-0.00431552264757256	11694	observed
MSS51	-0.00431648383247335	11695	observed
CYTIP	-0.00431866113506725	11696	observed
CPT1A	-0.0043186842854325	11697	observed
TEX22	-0.00431950106283939	11698	observed
FRMD6	-0.00432422913886153	11699	observed
DPPA3	-0.00432513363115582	11700	observed
GNG13	-0.00432664106934589	11701	observed
BICDL2	-0.00432696630855258	11702	observed
NPHP1	-0.00432744610873242	11703	observed
ZDHHC12	-0.00432957501430459	11704	observed
KLHL17	-0.00433086205652556	11705	observed
SLC25A43	-0.00433450571381255	11706	observed
LILRA6	-0.00433522892950086	11707	observed
PTCRA	-0.00433873821624186	11708	observed
TAS2R7	-0.00434265556547046	11709	observed
FAM200B	-0.00434334056410714	11710	observed
CTXN3	-0.00435354010807341	11711	observed
HIGD1A	-0.00435956949234756	11712	observed
HMCN2	-0.00435976714112688	11713	observed
OR13G1	-0.00435982172801108	11714	observed
NAT8L	-0.00436349502757072	11715	observed
CASP14	-0.00436687669060075	11716	observed
RPL7L1	-0.00436869225180581	11717	observed
RGR	-0.00437332793904112	11718	observed
CAPN6	-0.00437848462284535	11719	observed
TSPAN16	-0.00438181453393064	11720	observed
FANCB	-0.00438325532792007	11721	observed
KRTAP9-2	-0.00438336569886382	11722	observed
TMEM120A	-0.00438586408277869	11723	observed
B3GNT9	-0.00439583199499703	11724	observed
TEAD4	-0.00439693185208854	11725	observed
IGFN1	-0.00439728956916863	11726	observed
ANOS1	-0.00440045989153375	11727	observed
DIRAS2	-0.00440185012128272	11728	observed
PMAIP1	-0.00440185917089755	11729	observed
RP13-210D15.9	-0.00440193029035796	11730	observed
SORD	-0.0044020270673865	11731	observed
TMED4	-0.00440493941127144	11732	observed
INSL4	-0.00440810787550353	11733	observed
C11orf54	-0.00440986001272332	11734	observed
MYOM3	-0.00441373922618572	11735	observed
TMEM230	-0.00441378147255195	11736	observed
CHGA	-0.00441457322769865	11737	observed
MEAF6	-0.00441554141729472	11738	observed
RBMY1F	-0.00442027406219266	11739	observed
RP11-81A22.5	-0.00442369247479625	11740	observed
DCLK3	-0.00442548669882259	11741	observed
PRAMEF5	-0.0044262732047332	11742	observed
WAS	-0.00442730896964924	11743	observed
PKNOX2	-0.00442891484774376	11744	observed
PDCD6	-0.0044291652035221	11745	observed
MCMBP	-0.00443412615852011	11746	observed
IQCF5	-0.00444009305513101	11747	observed
ERVFRD-1	-0.00444014498491063	11748	observed
CNGA2	-0.00444582493458484	11749	observed
RP11-729L2.2	-0.00444632280992844	11750	observed
PIP4K2B	-0.00444769900077943	11751	observed
HRAS	-0.00444974972313703	11752	observed
MTCP1	-0.00446219896304149	11753	observed
DTD2	-0.00446307617687213	11754	observed
LCN1	-0.00446652123546991	11755	observed
TCEAL6	-0.00446743517948413	11756	observed
RTN4RL2	-0.00446841183511245	11757	observed
KRTAP21-2	-0.00446914212023012	11758	observed
KCNK3	-0.00447584586790444	11759	observed
DEFB119	-0.00447928256916944	11760	observed
IBSP	-0.00447995028332761	11761	observed
MT1HL1	-0.0044817287223195	11762	observed
COPRS	-0.0044820743744642	11763	observed
RP11-80H18.3	-0.00448466902828105	11764	observed
HIP1R	-0.00448518217557603	11765	observed
FAM120B	-0.00448535605984947	11766	observed
TBX15	-0.00448734055924669	11767	observed
RUBCN	-0.00448794606458271	11768	observed
ZBED1	-0.00448984041683762	11769	observed
KRTAP9-4	-0.00449028655652046	11770	observed
NKX2-8	-0.00449152229360033	11771	observed
ANXA9	-0.00449370669099636	11772	observed
RIBC2	-0.00449393950299587	11773	observed
TBC1D13	-0.00449460364355088	11774	observed
TRAPPC2B	-0.00449502468084908	11775	observed
HAVCR2	-0.00449551752543926	11776	observed
NOP56	-0.00449761739701939	11777	observed
FIGN	-0.00449902086902424	11778	observed
OXTR	-0.00450344646984813	11779	observed
CPNE9	-0.00450386323647271	11780	observed
CLDN22	-0.00450494065729662	11781	observed
SDHAF1	-0.00450837334516896	11782	observed
DMRTC2	-0.00450926422445805	11783	observed
MYADML2	-0.00450967913280921	11784	observed
PDZK1	-0.00451003316734769	11785	observed
PGR	-0.00451099480948051	11786	observed
ARHGAP21	-0.0045128447860782	11787	observed
IDH2	-0.00451390348012508	11788	observed
RNPS1	-0.00451397693331488	11789	observed
FAM86B2	-0.00451589457816092	11790	observed
UGT2B28	-0.00451721936853407	11791	observed
TRIM35	-0.00452337131700803	11792	observed
IQCF6	-0.0045239757943237	11793	observed
MYL6	-0.00452403691206051	11794	observed
PHF6	-0.00452588537989027	11795	observed
KNDC1	-0.00452669262477272	11796	observed
LBHD1	-0.00452996401223129	11797	observed
LINC00116	-0.00453104519148415	11798	observed
PRSS35	-0.004533284291509	11799	observed
ELMOD1	-0.0045362143508518	11800	observed
SPRR1A	-0.00453634723722311	11801	observed
UAP1L1	-0.00453889600547157	11802	observed
B3GNT6	-0.0045417390506077	11803	observed
RNFT2	-0.00454338050603324	11804	observed
TMEM144	-0.00454760323452131	11805	observed
USF1	-0.00455124881860874	11806	observed
RP11-15K19.2	-0.00455423199995034	11807	observed
R3HDML	-0.00455439438852403	11808	observed
C1orf64	-0.00455851207142217	11809	observed
FBXO22	-0.00455936922127424	11810	observed
CXorf23	-0.00456061771723375	11811	observed
SLC25A46	-0.00456072237295076	11812	observed
AC107081.1	-0.00456428038182616	11813	observed
OTUB2	-0.00456497968480303	11814	observed
LYRM4	-0.00456645986984534	11815	observed
B3GAT3	-0.004566516838234	11816	observed
SVBP	-0.00456659389680364	11817	observed
OR56B4	-0.00456818174301163	11818	observed
TAF1L	-0.00456828307122782	11819	observed
AC010655.1	-0.00457256342673395	11820	observed
RP11-6L6.2	-0.00457494632671688	11821	observed
WBSCR27	-0.00457588189057155	11822	observed
H2AFY	-0.004577249514712	11823	observed
TMEM258	-0.00458077846127946	11824	observed
TRAF2	-0.00458471300677889	11825	observed
TPRN	-0.00458492484496665	11826	observed
PDXK	-0.00458932064193261	11827	observed
AC016991.1	-0.00459015370578609	11828	observed
GNRH1	-0.00459446707091938	11829	observed
MMP19	-0.00459568882605791	11830	observed
NXF1	-0.00459647601987767	11831	observed
KCNA4	-0.00459663875728757	11832	observed
FBXL16	-0.00459823440571815	11833	observed
PRR20C	-0.0046046921635508	11834	observed
CLCNKA	-0.00460541379041401	11835	observed
FLJ22763	-0.00460560608513501	11836	observed
TUBA3E	-0.00460774432198509	11837	observed
FGF4	-0.00461094204710046	11838	observed
RNF113A	-0.00461549968836276	11839	observed
SLC4A3	-0.00462036349034891	11840	observed
NCBP2	-0.00462301564019932	11841	observed
TALDO1	-0.00462515160424272	11842	observed
GRM6	-0.00462957718349047	11843	observed
KRTAP4-3	-0.00463030639343138	11844	observed
SLC6A12	-0.00463482841536793	11845	observed
ITGA5	-0.00465066066866709	11846	observed
ZKSCAN8	-0.00465475358525117	11847	observed
ZNF655	-0.00465482643723354	11848	observed
GDPD4	-0.00465839844679618	11849	observed
VIL1	-0.00465968730394578	11850	observed
AP4S1	-0.00466046342147774	11851	observed
DBF4B	-0.00466230310394421	11852	observed
PSMA4	-0.00466340122224106	11853	observed
VEGFD	-0.00466429143206754	11854	observed
PERM1	-0.0046668863298907	11855	observed
GSTM1	-0.0046669852332736	11856	observed
OR52E4	-0.00466836843753921	11857	observed
PLA2R1	-0.00466847400066106	11858	observed
NXPH3	-0.00466877300186118	11859	observed
ARHGDIA	-0.00467165785329144	11860	observed
SEC16B	-0.00467336634027459	11861	observed
SERPINA3.1	-0.00467416133449895	11862	observed
CLTCL1	-0.00467625236761485	11863	observed
TBC1D3L	-0.00467941900497362	11864	observed
COPS2	-0.00468190885315125	11865	observed
CT47A1	-0.00468308840494926	11866	observed
HLA-DMB	-0.00468463470301456	11867	observed
HMGA2	-0.00468992412677311	11868	observed
RCC2	-0.00469140149794034	11869	observed
AKR1C2	-0.00469709383954885	11870	observed
SLAMF7	-0.00469860712992969	11871	observed
RAB12	-0.00471125100768989	11872	observed
APOA4	-0.00471259802080476	11873	observed
UGT2B4	-0.00471456435940972	11874	observed
USP17L19	-0.00471481914817819	11875	observed
CDKN2AIPNL	-0.00471788023966587	11876	observed
ATIC	-0.00472117426220581	11877	observed
MME	-0.00472152543660291	11878	observed
TRIM64	-0.00472386342423578	11879	observed
PEX6	-0.00472804057111791	11880	observed
RBMX2	-0.00472901528508542	11881	observed
MBNL3	-0.00473191615826	11882	observed
SCGB1D2	-0.00473267440006777	11883	observed
OR7C1	-0.00473281851258892	11884	observed
ZNF35	-0.00473286784192669	11885	observed
WDR47	-0.00473454750049837	11886	observed
TYMP	-0.00473557167522905	11887	observed
MYOD1	-0.00473670626783717	11888	observed
GATSL3	-0.00473952542292214	11889	observed
PSMC3	-0.00474324469512485	11890	observed
PRR23B	-0.00474469556769803	11891	observed
COL4A2	-0.00474883158312285	11892	observed
GUCA2A	-0.00475796009782288	11893	observed
OR5M10	-0.00476078948812632	11894	observed
ARMT1	-0.00476205862949469	11895	observed
SLC22A24	-0.00476300756611475	11896	observed
BZW2	-0.00477023925050668	11897	observed
NUP93	-0.00477246372180305	11898	observed
CFAP54	-0.00477255686993194	11899	observed
C5orf34	-0.00477906022027032	11900	observed
CDK2AP2	-0.00478099567013708	11901	observed
SNRPE	-0.00478267967847239	11902	observed
FUK	-0.00478607979630643	11903	observed
MEDAG	-0.0047898952817263	11904	observed
PTGER2	-0.00479089001454696	11905	observed
GPATCH8	-0.00479143563120665	11906	observed
GTF3C3	-0.00479263237488831	11907	observed
SGPP1	-0.00479841985594681	11908	observed
NT5C3B	-0.00479884224349314	11909	observed
SGO2	-0.00479966098341561	11910	observed
MEIS3	-0.00480094364172465	11911	observed
ACTBL2	-0.00480117810095127	11912	observed
METAP1D	-0.00480402564661797	11913	observed
RP11-722G7.1	-0.00480418996320472	11914	observed
ZFP36L2	-0.00480528449161145	11915	observed
COL4A3BP	-0.00480749055817843	11916	observed
TROVE2	-0.00480826444013491	11917	observed
GFRAL	-0.00481117125033986	11918	observed
MAPK1IP1L	-0.00481213642022705	11919	observed
MYOZ1	-0.00481535205439299	11920	observed
OR2T12	-0.00481672907946509	11921	observed
OR10C1	-0.00481851047445146	11922	observed
ZNF2	-0.00482242901835716	11923	observed
FAM234A	-0.00482714056587902	11924	observed
GLRB	-0.00483494674903636	11925	observed
ZNF503	-0.00483942936877241	11926	observed
RNFT1	-0.00484011793799233	11927	observed
FAM169A	-0.00484325095857488	11928	observed
SUCLA2	-0.00484509950855546	11929	observed
PIGT	-0.00484637924528194	11930	observed
CAMKV	-0.00485317887128177	11931	observed
OR2V1	-0.00485522542105628	11932	observed
VSIG10	-0.004856691416541	11933	observed
OR4F16	-0.00486083227186262	11934	observed
CSF1	-0.0048634833602285	11935	observed
RP11-96L14.7	-0.00486380495676392	11936	observed
ADD1	-0.00486494596628242	11937	observed
APOO	-0.00486534144697501	11938	observed
PTCD2	-0.00486700265642727	11939	observed
BRI3BP	-0.00486774139750786	11940	observed
PLK4	-0.0048800304271261	11941	observed
NPHS2	-0.00488121008466558	11942	observed
BAMBI	-0.00489036264138289	11943	observed
IFNL2	-0.0048925701969088	11944	observed
GPRC6A	-0.00489536597172067	11945	observed
TBC1D3E	-0.00489561080063346	11946	observed
FKBP8	-0.00489994255613376	11947	observed
XRCC4	-0.00490024821473065	11948	observed
SESN2	-0.00490394661584088	11949	observed
ONECUT1	-0.00490653342568886	11950	observed
TBRG4	-0.00491578409407536	11951	observed
ADGB	-0.00491641575521924	11952	observed
SP7	-0.0049210768350817	11953	observed
ZDHHC16	-0.00492278158660555	11954	observed
TBP	-0.00492814456460161	11955	observed
RBMXL3	-0.00492849211946786	11956	observed
TRAPPC4	-0.00492859964561072	11957	observed
NBPF15	-0.00493707891297462	11958	observed
AQP12A	-0.00494175826326422	11959	observed
DEFB131	-0.0049459565759047	11960	observed
AAGAB	-0.00494829420090699	11961	observed
DNASE1L1	-0.00495029184514514	11962	observed
COASY	-0.00495316643468936	11963	observed
HSDL1	-0.00495526305970304	11964	observed
NUPL2	-0.00495559113591516	11965	observed
MAP1LC3C	-0.00495750433687943	11966	observed
CRAT	-0.00495755469004842	11967	observed
CRKL	-0.00495799012157032	11968	observed
AL023806.1	-0.00495808130599103	11969	observed
CRTAP	-0.00495828001495492	11970	observed
FAM227B	-0.00495948582292452	11971	observed
UTP3	-0.00496074068977839	11972	observed
GFRA4	-0.00496378286844344	11973	observed
GOLGA8R	-0.00496430777058906	11974	observed
RNASE4	-0.00496734935350607	11975	observed
B4GALT2	-0.00496933120566525	11976	observed
SEC14L6	-0.00497152017160489	11977	observed
RABIF	-0.00497334653174585	11978	observed
ARHGAP36	-0.00497632981263817	11979	observed
INTS5	-0.00497952665623517	11980	observed
GTPBP10	-0.00498191785759767	11981	observed
HBA2	-0.00498287194542532	11982	observed
ARMCX3	-0.00498358499484407	11983	observed
SERF1B	-0.00498409839677887	11984	observed
C20orf24	-0.00498628279323754	11985	observed
TMSB15B	-0.00498969564614971	11986	observed
GSG1L	-0.00498984265310415	11987	observed
SPI1	-0.00499530446326151	11988	observed
HGF	-0.00499841229651712	11989	observed
SLC10A2	-0.0049991534626538	11990	observed
TRIM42	-0.00499998681728995	11991	observed
TAS2R4	-0.00500178543659379	11992	observed
CST1	-0.00500212089275318	11993	observed
SHOC2	-0.00500349976616572	11994	observed
PPY	-0.00500354353444534	11995	observed
ACCS	-0.00500385908498254	11996	observed
TBC1D30	-0.00500654766476872	11997	observed
PABPC1L2B	-0.00500979037469003	11998	observed
PEX10	-0.00501255999979	11999	observed
KNOP1	-0.00501573067331794	12000	observed
BMX	-0.00501641211959369	12001	observed
M1AP	-0.00502006597448563	12002	observed
USP21	-0.00502023686420928	12003	observed
AGXT2	-0.00502287307608706	12004	observed
OR8K1	-0.00502905727562046	12005	observed
ANGPTL6	-0.00503282336930139	12006	observed
CEP250	-0.00503339767188409	12007	observed
IFNA16	-0.00503479477974666	12008	observed
TTC36	-0.00503769861514039	12009	observed
ANKRD24	-0.00503980432421805	12010	observed
TRIM49C	-0.00503981419831855	12011	observed
LCE6A	-0.00503993157005687	12012	observed
MUC15	-0.00504687822808203	12013	observed
TUBA3C	-0.00505146746261108	12014	observed
HOXB2	-0.00505711253937461	12015	observed
ARL2BP	-0.0050591267014954	12016	observed
LHX1	-0.00506280382901171	12017	observed
STX4	-0.00506310806471954	12018	observed
CLDN18	-0.00506435551276561	12019	observed
FAM111A	-0.00506876159045075	12020	observed
LRRC17	-0.00507049557240613	12021	observed
FCF1	-0.00507262042497555	12022	observed
NETO1	-0.00507479232114152	12023	observed
VPS26A	-0.00507480003252515	12024	observed
RGL2	-0.00507482730737534	12025	observed
TRIM77	-0.00507528201100434	12026	observed
PHOX2B	-0.00507594079095372	12027	observed
BLOC1S4	-0.00507652367951093	12028	observed
COL15A1	-0.00508073540476356	12029	observed
ARHGEF40	-0.00508283220381511	12030	observed
SC5D	-0.00508489472728108	12031	observed
BACE1	-0.00508642486418238	12032	observed
ARL5A	-0.0050868274165086	12033	observed
DR1	-0.00508906336416662	12034	observed
CPED1	-0.00508964329783213	12035	observed
ZNF750	-0.0050898454804372	12036	observed
CHD1	-0.00509193366428716	12037	observed
FUT3	-0.00509195572923399	12038	observed
CIDEC	-0.00509502586866647	12039	observed
ADRB1	-0.00509896706838193	12040	observed
ANP32E	-0.0050991213766696	12041	observed
KIF9	-0.00510376061942478	12042	observed
IVD	-0.00510668468141985	12043	observed
C16orf90	-0.00511135606621352	12044	observed
OR11L1	-0.00511535979196867	12045	observed
GPHB5	-0.00511550540502264	12046	observed
SEC22C	-0.00511571304993065	12047	observed
IFIH1	-0.00511834081401715	12048	observed
FAM26F	-0.00511932154286034	12049	observed
HM13	-0.00512234211379666	12050	observed
CRISP2	-0.00512358966704957	12051	observed
CEACAM7	-0.00512498264780651	12052	observed
MRPL34	-0.00512680334819848	12053	observed
MED25	-0.00513172922993244	12054	observed
AKAP5	-0.00513519596756714	12055	observed
TRMT10C	-0.00514000012424978	12056	observed
LCE1C	-0.00514224353184625	12057	observed
GPR83	-0.00514479215340891	12058	observed
CHRAC1	-0.00514633071667225	12059	observed
USP33	-0.00514638514519712	12060	observed
AC018902.1	-0.0051480597845641	12061	observed
ZNF778	-0.0051491859957807	12062	observed
PXMP2	-0.00514925278924307	12063	observed
SPA17	-0.005149843603638	12064	observed
B4GAT1	-0.00515593867292943	12065	observed
RAD54L	-0.00515835651975539	12066	observed
DNMT3L	-0.00516223506906595	12067	observed
FAM127A	-0.00516430552720676	12068	observed
PLXNB3	-0.00517035444402022	12069	observed
FGF18	-0.0051731361944152	12070	observed
C2orf61	-0.00517561059339062	12071	observed
RPRM	-0.00517609722350362	12072	observed
UBL7	-0.00517755015881404	12073	observed
ACRV1	-0.00517926886135023	12074	observed
TRMT61B	-0.00517962026544247	12075	observed
RP11-407P15.2	-0.00518059094828061	12076	observed
UPK3BL	-0.00518223153819916	12077	observed
SOX15	-0.00518246183640422	12078	observed
LINC00371	-0.00518842632979016	12079	observed
DEFB103A	-0.0051896832555835	12080	observed
SCUBE2	-0.00519075464694539	12081	observed
ZC3H14	-0.00519292655382434	12082	observed
GON4L	-0.00519344388593272	12083	observed
CAP1	-0.00519534280900275	12084	observed
FAM180B	-0.00519701900372268	12085	observed
RBMY1E	-0.00519725280400556	12086	observed
DNTTIP2	-0.00519806922734367	12087	observed
MLXIPL	-0.00519841063640063	12088	observed
GOLGA6C	-0.00520313939553486	12089	observed
PDCL3	-0.00520798366222403	12090	observed
POLDIP2	-0.00521141201996363	12091	observed
MT2A	-0.00521208322407594	12092	observed
TMPRSS5	-0.00521374270112691	12093	observed
PRR16	-0.00521904553847334	12094	observed
TNFRSF10D	-0.00522048313225881	12095	observed
EIF5	-0.00522494420197406	12096	observed
MRPL1	-0.00523585483432977	12097	observed
LDLRAD1	-0.0052376855535417	12098	observed
KRTAP10-12	-0.00524013137663931	12099	observed
FAM45A	-0.0052418230787629	12100	observed
ANG	-0.00524411560806294	12101	observed
NDUFA1	-0.0052441960896704	12102	observed
AC073333.1	-0.00524770417672732	12103	observed
GYG2	-0.00525156560015214	12104	observed
ACP1	-0.00525162466403785	12105	observed
VASH2	-0.00525302652520834	12106	observed
CEP192	-0.00525307862460482	12107	observed
PLXNB1	-0.0052557917731558	12108	observed
APOC2	-0.00525626370862758	12109	observed
RGAG4	-0.00525879784589063	12110	observed
TOPAZ1	-0.00525939969797922	12111	observed
C11orf63	-0.00526150463503235	12112	observed
OR2L3	-0.00526172674082517	12113	observed
GINS2	-0.00526188219802677	12114	observed
GPM6B	-0.005263552979176	12115	observed
CFAP69	-0.00526559567489456	12116	observed
SEMA7A	-0.00526860349398123	12117	observed
AC025335.1	-0.00527324785964407	12118	observed
SNAPC4	-0.00527606743813207	12119	observed
GRXCR2	-0.00527625730456463	12120	observed
SPDL1	-0.00527818199511017	12121	observed
GABRA1	-0.00528128705123109	12122	observed
LRRC28	-0.00528376374151699	12123	observed
ZNF22	-0.00528557406184628	12124	observed
SMPD1	-0.00528558190039728	12125	observed
C9orf85	-0.00528720494883694	12126	observed
PLEKHG4B	-0.00528747167147791	12127	observed
AGPAT5	-0.00528990187135279	12128	observed
MFSD2A	-0.00529467858381524	12129	observed
C6orf15	-0.00530295683629106	12130	observed
HDLBP	-0.00530411753497472	12131	observed
RP11-811O14.1	-0.00530464273607482	12132	observed
MRPL39	-0.0053061271964535	12133	observed
CARD9	-0.00530660444827595	12134	observed
PAGE3	-0.00531072647944857	12135	observed
PEBP4	-0.00531251076805885	12136	observed
METTL7B	-0.00531330766357756	12137	observed
PIM3	-0.00531416341786846	12138	observed
PHTF1	-0.00531551498338748	12139	observed
F2RL2	-0.00531801422196011	12140	observed
NES	-0.00532020697641598	12141	observed
BMP15	-0.00532403130382253	12142	observed
AC104304.4	-0.00532451937413469	12143	observed
BANF2	-0.00532455775893153	12144	observed
OR51B4	-0.00532985981631346	12145	observed
CSF3	-0.00533625428870538	12146	observed
POLR1B	-0.0053382585341554	12147	observed
EIF2S1	-0.00534332801144218	12148	observed
MED6	-0.00534855759101741	12149	observed
LGALS7B	-0.00534869345632149	12150	observed
EEF1E1-BLOC1S5	-0.00534890713923235	12151	observed
USP17L2	-0.00534907689850909	12152	observed
SPINK14	-0.00535535824379919	12153	observed
MYL6B	-0.00535752760792622	12154	observed
CALB1	-0.005362414490629	12155	observed
CNGA4	-0.00536458895584348	12156	observed
CABS1	-0.00536656680774592	12157	observed
BAZ1B	-0.00537118368045031	12158	observed
CD274	-0.00537137035526873	12159	observed
OR2T8	-0.0053738255096895	12160	observed
MUSTN1	-0.00537769735336313	12161	observed
TRAPPC11	-0.00537843091023537	12162	observed
PSMD14	-0.00538055224584081	12163	observed
RP11-322N21.2	-0.00538060562750349	12164	observed
FGFR3	-0.00538087016163302	12165	observed
ZNF142	-0.00538236597793521	12166	observed
KLHDC9	-0.0053829335804008	12167	observed
TMEM210	-0.00538302934458112	12168	observed
OR4D10	-0.00538306550845467	12169	observed
HOXA5	-0.00538368917039346	12170	observed
FSCN3	-0.00538464951311688	12171	observed
KBTBD13	-0.00538635362454563	12172	observed
RHOXF2B	-0.00538692470572048	12173	observed
CTC-281F24.5	-0.00539482884826355	12174	observed
NMRAL1	-0.00539598876491772	12175	observed
NDUFB1	-0.00540148266024715	12176	observed
PDE5A	-0.00540302016761897	12177	observed
SLC18A3	-0.00541232752576785	12178	observed
C3orf84	-0.00541279789628209	12179	observed
SARS2	-0.00541281060297489	12180	observed
TRIM38	-0.00541381771378302	12181	observed
MAPK13	-0.00541512395265662	12182	observed
C15orf40	-0.00541748523960573	12183	observed
NPTX1	-0.00541844237073006	12184	observed
AARD	-0.00542102989388268	12185	observed
IFNA10	-0.00542123392143308	12186	observed
PCDHB6	-0.00542203102393386	12187	observed
UBD	-0.00542264815003545	12188	observed
GPR78	-0.00542442161425836	12189	observed
PPP2CB	-0.00542690845368901	12190	observed
SRMS	-0.00542893022373842	12191	observed
TBC1D3	-0.00543293396813257	12192	observed
SPRR2B	-0.00543368156488234	12193	observed
SLC48A1	-0.0054377150941483	12194	observed
ZNF385B	-0.00543957576030668	12195	observed
PPDPF	-0.00545367472837364	12196	observed
TEX13A	-0.0054545980398519	12197	observed
NPFFR1	-0.00545873888829102	12198	observed
BIRC5	-0.00545986028466382	12199	observed
C11orf58	-0.00546809794092304	12200	observed
VIPAS39	-0.00547003522434797	12201	observed
COL2A1	-0.00547148172224702	12202	observed
JTB	-0.00547209245106428	12203	observed
OR2Y1	-0.00547385861870136	12204	observed
APEH	-0.00547415172854882	12205	observed
MAGEC1	-0.00547486199219716	12206	observed
PRSS27	-0.00547699673393099	12207	observed
FSTL1	-0.00547756568833408	12208	observed
APLNR	-0.00547793257507602	12209	observed
TBC1D3G	-0.00548062185323152	12210	observed
COLEC10	-0.00548369524185445	12211	observed
PCBD1	-0.00548369859580492	12212	observed
CER1	-0.00548482265567099	12213	observed
PHF7	-0.00549152629163394	12214	observed
RNF11	-0.00549316655401777	12215	observed
SCN4B	-0.00550062496179856	12216	observed
SEPW1	-0.00550447127172186	12217	observed
FAM107B	-0.00551437523506279	12218	observed
FUZ	-0.00551982658050576	12219	observed
TAL1	-0.00552164091302954	12220	observed
SH2B2	-0.00552271628549831	12221	observed
TJAP1	-0.00552424941692316	12222	observed
OR5M8	-0.00552909098918809	12223	observed
MEP1A	-0.0055304703245054	12224	observed
DEGS2	-0.00553089992958236	12225	observed
SAMD7	-0.00553185395197583	12226	observed
HSP90AB1	-0.00553338291110998	12227	observed
C8orf58	-0.0055343001974624	12228	observed
BSX	-0.00553441565255622	12229	observed
CCT2	-0.00553616303703794	12230	observed
HOXC5	-0.00554011411973371	12231	observed
C1orf111	-0.00554106395283187	12232	observed
MTF1	-0.00554628544101036	12233	observed
LEPROT	-0.00554747380741323	12234	observed
OR4C3	-0.00555095111226988	12235	observed
ATG12	-0.00555376324704545	12236	observed
ZBTB42	-0.00555436626361255	12237	observed
SFXN1	-0.00555456312113329	12238	observed
OR4C15	-0.00555594788152613	12239	observed
KCNE1	-0.00555757398891414	12240	observed
DZIP3	-0.00555843357216987	12241	observed
CCZ1B	-0.00556364674938634	12242	observed
ZMPSTE24	-0.00556938110382681	12243	observed
GNGT1	-0.00557124434854085	12244	observed
CTC-295J13.3	-0.00557144676795029	12245	observed
PHC1	-0.00557146129446762	12246	observed
GK2	-0.005572785666519	12247	observed
SPINK7	-0.00557348240033413	12248	observed
GMNN	-0.00557462878659531	12249	observed
NMRK2	-0.00557504175669193	12250	observed
RHBDD3	-0.00557655911797381	12251	observed
RBCK1	-0.00557804771729997	12252	observed
PCSK7	-0.00557824983798289	12253	observed
CCNA1	-0.00558278866075487	12254	observed
GBX1	-0.00558399907257554	12255	observed
ANGPTL5	-0.00558556110803529	12256	observed
CYP39A1	-0.00558573425219347	12257	observed
SOCS5	-0.00558910686718681	12258	observed
CST4	-0.00559442314416942	12259	observed
SZRD1	-0.00559645531342928	12260	observed
